Path,Date,Width,Height
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/10.png,1389252040000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/10.png,1389252040000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/11.png,1389252041000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/11.png,1389252041000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/13.png,1389252042000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/13.png,1389252042000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/14.png,1389252043000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/14.png,1389252043000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/15.png,1389252044000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/15.png,1389252044000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/0.png,1389256748000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/14.png,1389256993000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/ALT/clickthrough_alt1-04.png,1389258618000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/ALT/clickthrough_alt1-05.png,1389258619000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/22.png,1389261346000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/21.png,1389261347000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/23.png,1389261637000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/24.png,1389261638000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/25.png,1389261639000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/26.png,1389261640000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/28.png,1389261641000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/27.png,1389261642000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/12.png,1389262516000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/12.png,1389262516000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/16.png,1389263230000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/16.png,1389263230000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/conventional/17.png,1389263782000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/conventional/17.png,1389263782000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan8/global/20.png,1389394122000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/0.png,1389754625000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/1.png,1389754630000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/2.png,1389754631000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/3.png,1389754631000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/4.png,1389754632000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/5.png,1389754633000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/6.png,1389754634000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/7.png,1389754635000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/8.png,1389754636000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/9.png,1389754636000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/10.png,1389754637000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/11.png,1389754638000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/12.png,1389754639000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/13.png,1389754639000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/14.png,1389754640000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/15.png,1389754641000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/16.png,1389754641000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/17.png,1389754642000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/18.png,1389754643000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/19.png,1389754644000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/21.png,1389754645000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/22.png,1389754646000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/23.png,1389754647000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/24.png,1389754647000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/25.png,1389754648000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/27.png,1389754649000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/26.png,1389754650000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/29.png,1389754651000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/28.png,1389754652000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/Global/20.png,1389754653000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/new/1440_900.png,1389757095000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/new/1280_800.png,1389757096000,1281,800
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/new/1024_768.png,1389757097000,1025,768
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/new/GlobalPanel.png,1389768904000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan14/new/GlobalPanel_collapsed.png,1389769028000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/18.png,1390555443000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/19.png,1390555447000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/6.png,1390555453000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/7.png,1390555453000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/10.png,1390555456000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/9.png,1390555456000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/11.png,1390555457000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/12.png,1390555458000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/13.png,1390555459000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/14.png,1390555459000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/15.png,1390555460000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/5.png,1390555798000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/3.png,1390589930000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/4.png,1390589931000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/8.png,1390863364000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-20.png,1390863466000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-21.png,1390863466000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-22.png,1390863467000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-23.png,1390863468000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-24.png,1390863469000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-25.png,1390863470000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-26.png,1390863471000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Manager/Social_R10_Jan24-27.png,1390863472000,1440,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/0.png,1390876462000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/1.png,1390876463000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/2_1.png,1390876465000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/tabStyle/Social_R10_Jan24-31.png,1390913916000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/tabStyle/Social_R10_Jan24-32.png,1390913917000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/tabStyle/Social_R10_Jan24-29.png,1390914082000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/tabStyle/Social_R10_Jan24-38.png,1390914084000,1441,901
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/tabStyle/Social_R10_Jan24-33.png,1390914886000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/conventional/Social_R10_Jan24-30.png,1390915921000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/conventional/Social_R10_Jan24-35.png,1390915923000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/conventional/Social_R10_Jan24-36.png,1390915924000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/conventional/Social_R10_Jan24-37.png,1390915925000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/2.png,1390920315000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/Employee Flow/17.png,1390920316000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan24/conventional/Social_R10_Jan24-34.png,1390920681000,1441,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Customization/0.png,1391058918000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Customization/Open_dropdown.png,1391058919000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Customization/Editing.png,1391058920000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Customization/ChooseItem_BusinessObj.png,1391058921000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Customization/ChooseItem_Information.png,1391058921000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Notification/0.png,1391058922000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Notification/1.png,1391058923000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Notification/2.png,1391058924000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Notification/3.png,1391058925000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Notification/4.png,1391058926000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Social Section/S_All_Activities.png,1391058927000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Employee/All_Activities.png,1391058927000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Social Section/S_Flags.png,1391058928000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Employee/Flags.png,1391058928000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Social Section/S_Goals_detail.png,1391058930000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Employee/Business_Object.png,1391058930000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Local Panel Drawer/Me_PanelDrawer.png,1391058931000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Employee/PanelDrawer.png,1391058931000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Local Panel Drawer/Team_Main.png,1391058933000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Manager/Team_View.png,1391058933000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Local Panel Drawer/Team_Social.png,1391058937000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Manager/Team_Social.png,1391058937000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Local Panel Drawer/Team_DrillDown.png,1391059413000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Manager/Drill_Down.png,1391059413000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/Social Section/S_Goal_List.png,1391059953000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Jan29/Employee/Goal_List.png,1391059953000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/0.png,1391069179000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/1.png,1391069182000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/2.png,1391069182000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/3.png,1391069183000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_2/main.png,1391069183000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/8.png,1391069184000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/10.png,1391069185000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/9.png,1391069185000,1440,900
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/HCMWorld/flow_1/11.png,1391069186000,1440,900
